class;cap-diameter;cap-shape;cap-surface;cap-color;does-bruise-or-bleed;gill-attachment;gill-spacing;gill-color;stem-height;stem-width;stem-root;stem-surface;stem-color;veil-type;veil-color;has-ring;ring-type;spore-print-color;habitat;season;is_fragile
p;14.79;x;g;n;f;e;c;w;8.57;7.68;s;y;w;u;w;t;p;k;d;u;f
p;16.07;x;g;n;f;e;c;w;8.57;7.63;s;y;w;u;w;t;p;k;d;a;f
p;14.94;p;g;n;f;e;c;w;8.11;7.25;s;y;w;u;w;t;p;k;d;u;f
p;16.32;p;g;n;f;e;c;w;8.82;8.34;s;y;w;u;w;t;p;k;d;a;f
p;14.14;x;g;n;f;e;c;w;8.13;7.06;s;y;w;u;w;t;p;k;d;u;f
p;15.37;x;g;n;f;e;c;w;7.94;5.94;s;y;w;u;w;t;p;k;d;a;f
p;14.81;x;g;n;f;e;c;w;8.89;8.65;s;y;w;u;w;t;p;k;d;a;f
p;10.96;x;g;n;f;e;c;w;7.62;6.76;s;y;w;u;w;t;p;k;d;a;f
p;15.03;p;g;n;f;e;c;w;8.5;8.08;s;y;w;u;w;t;p;k;d;a;f
p;16.01;p;g;n;f;e;c;w;8.73;8.05;s;y;w;u;w;t;p;k;d;a;f
p;16.22;p;g;n;f;e;c;w;7.83;6.43;s;y;w;u;w;t;p;k;d;u;f
p;13.6;x;g;n;f;e;c;w;6.99;6.51;s;y;w;u;w;t;p;k;d;u;f
p;15.45;p;g;n;f;e;c;w;7.39;6.66;s;y;w;u;w;t;p;k;d;u;f
p;14.17;p;g;n;f;e;c;w;7.45;7.37;s;y;w;u;w;t;p;k;d;u;f
p;14.7;p;g;n;f;e;c;w;7.74;6.46;s;y;w;u;w;t;p;k;d;u;f
p;14.87;x;g;n;f;e;c;w;7.16;6.68;s;y;w;u;w;t;p;k;d;a;f
p;13.02;p;g;n;f;e;c;w;7.16;6.15;s;y;w;u;w;t;p;k;d;a;f
p;18.11;p;g;n;f;e;c;w;8.8;8.72;s;y;w;u;w;t;p;k;d;u;f
p;15.9;p;g;n;f;e;c;w;8.92;7.8;s;y;w;u;w;t;p;k;d;u;f
p;17.11;x;g;n;f;e;c;w;8.49;7.51;s;y;w;u;w;t;p;k;d;u;f
p;15.59;p;g;n;f;e;c;w;8.37;6.4;s;y;w;u;w;t;p;k;d;a;f
p;14.7;x;g;n;f;e;c;w;7.64;7.64;s;y;w;u;w;t;p;k;d;a;f
p;14.05;x;g;n;f;e;c;w;8.2;6.69;s;y;w;u;w;t;p;k;d;u;f
p;15.81;x;g;n;f;e;c;w;8.64;8.11;s;y;w;u;w;t;p;k;d;u;f
p;16.26;p;g;n;f;e;c;w;7.94;6.74;s;y;w;u;w;t;p;k;d;u;f
p;13.28;p;g;n;f;e;c;w;6.69;6.23;s;y;w;u;w;t;p;k;d;a;f
p;11.89;x;g;n;f;e;c;w;7.89;6.38;s;y;w;u;w;t;p;k;d;a;f
p;14.06;x;g;n;f;e;c;w;8.36;8.13;s;y;w;u;w;t;p;k;d;a;f
p;15.44;p;g;n;f;e;c;w;8.57;7.99;s;y;w;u;w;t;p;k;d;a;f
p;18.79;x;g;n;f;e;c;w;9.79;8.28;s;y;w;u;w;t;p;k;d;u;f
p;14.5;x;g;n;f;e;c;w;7.98;7.95;s;y;w;u;w;t;p;k;d;u;f
p;13.51;x;g;n;f;e;c;w;7.2;6.14;s;y;w;u;w;t;p;k;d;a;f
p;15.39;x;g;n;f;e;c;w;8.27;7.02;s;y;w;u;w;t;p;k;d;u;f
p;14.4;p;g;n;f;e;c;w;7.66;7.08;s;y;w;u;w;t;p;k;d;a;f
p;11.66;x;g;n;f;e;c;w;7.15;6.91;s;y;w;u;w;t;p;k;d;u;f
p;16.12;x;g;n;f;e;c;w;8.63;8.34;s;y;w;u;w;t;p;k;d;a;f
p;15.03;x;g;n;f;e;c;w;8.64;7.96;s;y;w;u;w;t;p;k;d;a;f
p;16.26;x;g;n;f;e;c;w;8.15;7.75;s;y;w;u;w;t;p;k;d;u;f
p;17.31;x;g;n;f;e;c;w;9.43;9.14;s;y;w;u;w;t;p;k;d;a;f
p;14.8;p;g;n;f;e;c;w;7.33;6.21;s;y;w;u;w;t;p;k;d;u;f
p;16.55;p;g;n;f;e;c;w;8.69;7.85;s;y;w;u;w;t;p;k;d;u;f
p;15.99;x;g;n;f;e;c;w;8.09;7.52;s;y;w;u;w;t;p;k;d;a;f
p;16.11;p;g;n;f;e;c;w;8.36;8.29;s;y;w;u;w;t;p;k;d;a;f
p;15.49;p;g;n;f;e;c;w;8.65;7.33;s;y;w;u;w;t;p;k;d;a;f
p;12.12;p;g;n;f;e;c;w;7.43;7.39;s;y;w;u;w;t;p;k;d;u;f
p;13.82;x;g;n;f;e;c;w;8.26;7.98;s;y;w;u;w;t;p;k;d;u;f
p;14.63;x;g;n;f;e;c;w;8.46;8.14;s;y;w;u;w;t;p;k;d;u;f
p;13.95;x;g;n;f;e;c;w;8.33;7.98;s;y;w;u;w;t;p;k;d;a;f
p;13.24;p;g;n;f;e;c;w;7.16;7.07;s;y;w;u;w;t;p;k;d;a;f
p;15.8;p;g;n;f;e;c;w;8.41;8.0;s;y;w;u;w;t;p;k;d;u;f
p;13.7;p;g;n;f;e;c;w;8.2;6.6;s;y;w;u;w;t;p;k;d;u;f
p;15.27;x;g;n;f;e;c;w;7.93;7.51;s;y;w;u;w;t;p;k;d;u;f
p;12.25;p;g;n;f;e;c;w;7.85;7.0;s;y;w;u;w;t;p;k;d;a;f
p;13.16;p;g;n;f;e;c;w;7.46;6.32;s;y;w;u;w;t;p;k;d;a;f
p;14.59;x;g;n;f;e;c;w;8.04;7.51;s;y;w;u;w;t;p;k;d;u;f
p;15.94;p;g;n;f;e;c;w;8.01;6.97;s;y;w;u;w;t;p;k;d;u;f
p;16.06;p;g;n;f;e;c;w;7.75;7.1;s;y;w;u;w;t;p;k;d;u;f
p;18.78;x;g;n;f;e;c;w;9.37;8.43;s;y;w;u;w;t;p;k;d;u;f
p;13.47;x;g;n;f;e;c;w;7.57;6.15;s;y;w;u;w;t;p;k;d;a;f
p;18.08;p;g;n;f;e;c;w;9.98;9.53;s;y;w;u;w;t;p;k;d;a;f
p;16.76;p;g;n;f;e;c;w;8.69;7.48;s;y;w;u;w;t;p;k;d;u;f
p;16.14;p;g;n;f;e;c;w;8.71;7.93;s;y;w;u;w;t;p;k;d;a;f
p;13.74;x;g;n;f;e;c;w;7.02;5.6;s;y;w;u;w;t;p;k;d;u;f
p;12.46;p;g;n;f;e;c;w;7.91;7.11;s;y;w;u;w;t;p;k;d;u;f
p;14.41;p;g;n;f;e;c;w;8.66;7.74;s;y;w;u;w;t;p;k;d;u;f
p;14.06;p;g;n;f;e;c;w;8.08;7.99;s;y;w;u;w;t;p;k;d;u;f
p;14.7;p;g;n;f;e;c;w;8.13;7.76;s;y;w;u;w;t;p;k;d;a;f
p;11.78;p;g;n;f;e;c;w;6.86;6.41;s;y;w;u;w;t;p;k;d;u;f
p;17.91;x;g;n;f;e;c;w;8.85;8.46;s;y;w;u;w;t;p;k;d;u;f
p;17.28;p;g;n;f;e;c;w;7.83;7.39;s;y;w;u;w;t;p;k;d;u;f
p;13.92;p;g;n;f;e;c;w;7.56;7.47;s;y;w;u;w;t;p;k;d;a;f
p;17.99;p;g;n;f;e;c;w;8.99;7.62;s;y;w;u;w;t;p;k;d;u;f
p;16.49;x;g;n;f;e;c;w;9.23;8.5;s;y;w;u;w;t;p;k;d;u;f
p;17.14;x;g;n;f;e;c;w;8.6;8.12;s;y;w;u;w;t;p;k;d;a;f
p;16.17;p;g;n;f;e;c;w;7.9;7.5;s;y;w;u;w;t;p;k;d;a;f
p;19.31;x;g;n;f;e;c;w;9.84;8.36;s;y;w;u;w;t;p;k;d;u;f
p;13.49;p;g;n;f;e;c;w;7.32;6.64;s;y;w;u;w;t;p;k;d;u;f
p;11.16;x;g;n;f;e;c;w;7.57;6.48;s;y;w;u;w;t;p;k;d;u;f
p;16.27;f;t;g;f;e;c;w;11.82;11.38;s;s;w;u;w;t;e;k;d;a;f
p;14.16;f;t;g;f;e;c;w;11.96;10.95;s;s;w;u;w;t;g;k;d;a;f
p;15.5;x;t;g;f;e;c;w;10.81;10.47;s;s;w;u;w;t;g;k;d;a;f
p;12.62;x;t;g;f;e;c;w;11.94;10.62;s;s;w;u;w;t;g;k;d;u;f
p;16.25;f;t;g;f;e;c;w;13.15;11.3;s;s;w;u;w;t;g;k;d;a;f
p;14.27;x;t;g;f;e;c;w;11.99;11.2;s;s;w;u;w;t;e;k;d;a;f
p;14.21;x;t;n;f;e;c;w;11.44;10.86;s;s;w;u;w;t;e;k;d;u;f
p;14.53;x;t;n;f;e;c;w;11.84;10.85;s;s;w;u;w;t;e;k;d;u;f
p;16.66;f;t;n;f;e;c;w;12.26;11.3;s;s;w;u;w;t;e;k;d;a;f
p;16.86;f;t;n;f;e;c;w;13.34;11.41;s;s;w;u;w;t;g;k;d;u;f
p;14.62;x;t;n;f;e;c;w;12.42;10.87;s;s;w;u;w;t;g;k;d;a;f
p;15.2;x;t;g;f;e;c;w;12.48;11.33;s;s;w;u;w;t;g;k;d;u;f
p;16.42;x;t;g;f;e;c;w;12.68;11.16;s;s;w;u;w;t;g;k;d;u;f
p;16.89;x;t;g;f;e;c;w;13.92;11.11;s;s;w;u;w;t;e;k;d;a;f
p;16.87;x;t;g;f;e;c;w;12.37;11.17;s;s;w;u;w;t;g;k;d;u;f
p;17.88;f;t;g;f;e;c;w;13.21;11.37;s;s;w;u;w;t;e;k;d;u;f
p;14.33;f;t;n;f;e;c;w;11.17;10.98;s;s;w;u;w;t;g;k;d;u;f
p;11.71;x;t;n;f;e;c;w;11.23;10.43;s;s;w;u;w;t;g;k;d;u;f
p;15.32;x;t;n;f;e;c;w;12.69;11.0;s;s;w;u;w;t;g;k;d;a;f
p;14.56;f;t;g;f;e;c;w;13.31;11.22;s;s;w;u;w;t;e;k;d;u;f
p;16.02;f;t;g;f;e;c;w;11.78;10.89;s;s;w;u;w;t;g;k;d;a;f
p;15.27;x;t;g;f;e;c;w;12.74;11.16;s;s;w;u;w;t;g;k;d;a;f
p;12.5;f;t;g;f;e;c;w;11.6;10.94;s;s;w;u;w;t;g;k;d;u;f
p;13.53;x;t;g;f;e;c;w;12.27;11.2;s;s;w;u;w;t;e;k;d;u;f
p;13.87;x;t;n;f;e;c;w;11.49;10.93;s;s;w;u;w;t;e;k;d;a;f
p;14.75;f;t;g;f;e;c;w;13.31;11.13;s;s;w;u;w;t;g;k;d;a;f
p;13.98;x;t;n;f;e;c;w;12.32;10.96;s;s;w;u;w;t;g;k;d;u;f
p;13.71;x;t;g;f;e;c;w;11.23;10.4;s;s;w;u;w;t;g;k;d;a;f
p;13.55;f;t;n;f;e;c;w;13.02;11.12;s;s;w;u;w;t;g;k;d;u;f
p;16.58;x;t;g;f;e;c;w;12.33;11.29;s;s;w;u;w;t;g;k;d;u;f
p;16.36;x;t;n;f;e;c;w;13.21;10.96;s;s;w;u;w;t;g;k;d;a;f
p;17.03;f;t;g;f;e;c;w;12.48;11.04;s;s;w;u;w;t;e;k;d;a;f
p;14.16;x;t;n;f;e;c;w;12.62;11.03;s;s;w;u;w;t;g;k;d;a;f
p;16.73;f;t;g;f;e;c;w;12.59;11.31;s;s;w;u;w;t;g;k;d;u;f
p;15.04;f;t;g;f;e;c;w;12.32;11.1;s;s;w;u;w;t;g;k;d;a;f
p;14.5;f;t;n;f;e;c;w;12.79;10.46;s;s;w;u;w;t;g;k;d;u;f
p;15.62;f;t;g;f;e;c;w;13.55;10.8;s;s;w;u;w;t;e;k;d;u;f
p;12.5;x;t;g;f;e;c;w;12.09;11.06;s;s;w;u;w;t;e;k;d;u;f
p;15.01;f;t;n;f;e;c;w;12.16;11.03;s;s;w;u;w;t;e;k;d;a;f
p;15.76;f;t;g;f;e;c;w;13.57;11.41;s;s;w;u;w;t;g;k;d;u;f
p;15.59;x;t;g;f;e;c;w;12.43;11.13;s;s;w;u;w;t;e;k;d;a;f
p;14.31;f;t;n;f;e;c;w;12.44;10.85;s;s;w;u;w;t;e;k;d;a;f
p;13.1;x;t;n;f;e;c;w;11.39;11.31;s;s;w;u;w;t;e;k;d;a;f
p;18.35;f;t;g;f;e;c;w;13.9;11.43;s;s;w;u;w;t;g;k;d;a;f
p;12.75;x;t;g;f;e;c;w;10.91;10.33;s;s;w;u;w;t;e;k;d;u;f
p;15.08;x;t;n;f;e;c;w;13.05;10.87;s;s;w;u;w;t;g;k;d;u;f
p;14.4;x;t;g;f;e;c;w;12.13;10.68;s;s;w;u;w;t;g;k;d;u;f
p;12.11;f;t;g;f;e;c;w;11.09;10.27;s;s;w;u;w;t;g;k;d;u;f
p;13.2;x;t;n;f;e;c;w;12.02;11.19;s;s;w;u;w;t;g;k;d;a;f
p;12.81;x;t;g;f;e;c;w;11.03;10.76;s;s;w;u;w;t;e;k;d;a;f
p;13.65;x;t;n;f;e;c;w;12.14;11.07;s;s;w;u;w;t;e;k;d;u;f
p;14.98;x;t;g;f;e;c;w;12.56;10.73;s;s;w;u;w;t;e;k;d;u;f
p;12.73;f;t;n;f;e;c;w;12.23;11.28;s;s;w;u;w;t;g;k;d;u;f
p;12.57;f;t;n;f;e;c;w;12.32;10.66;s;s;w;u;w;t;g;k;d;a;f
p;17.54;f;t;n;f;e;c;w;12.72;11.56;s;s;w;u;w;t;g;k;d;u;f
p;14.61;f;t;n;f;e;c;w;11.61;10.94;s;s;w;u;w;t;g;k;d;u;f
p;16.43;x;t;n;f;e;c;w;13.13;10.89;s;s;w;u;w;t;e;k;d;a;f
p;15.36;f;t;g;f;e;c;w;12.96;10.91;s;s;w;u;w;t;e;k;d;a;f
p;16.08;f;t;n;f;e;c;w;11.93;10.86;s;s;w;u;w;t;e;k;d;u;f
p;13.34;f;t;n;f;e;c;w;11.41;10.86;s;s;w;u;w;t;e;k;d;a;f
p;14.78;x;t;g;f;e;c;w;11.06;10.14;s;s;w;u;w;t;g;k;d;a;f
p;12.34;x;t;n;f;e;c;w;10.88;10.78;s;s;w;u;w;t;g;k;d;a;f
p;11.89;x;t;g;f;e;c;w;11.19;10.2;s;s;w;u;w;t;g;k;d;a;f
p;14.94;f;t;g;f;e;c;w;12.38;10.93;s;s;w;u;w;t;e;k;d;a;f
p;17.25;x;t;n;f;e;c;w;12.28;11.03;s;s;w;u;w;t;e;k;d;a;f
p;17.35;x;t;g;f;e;c;w;12.96;11.46;s;s;w;u;w;t;e;k;d;a;f
p;16.0;x;t;g;f;e;c;w;13.22;11.53;s;s;w;u;w;t;g;k;d;u;f
p;17.07;f;t;g;f;e;c;w;13.46;10.91;s;s;w;u;w;t;e;k;d;a;f
p;15.58;f;t;g;f;e;c;w;13.17;11.03;s;s;w;u;w;t;g;k;d;a;f
p;16.57;f;t;g;f;e;c;w;12.41;11.26;s;s;w;u;w;t;e;k;d;a;f
p;14.84;x;t;g;f;e;c;w;12.1;10.49;s;s;w;u;w;t;g;k;d;u;f
p;13.89;f;t;g;f;e;c;w;10.77;10.3;s;s;w;u;w;t;e;k;d;a;f
p;15.44;f;t;n;f;e;c;w;12.17;11.16;s;s;w;u;w;t;e;k;d;a;f
p;16.28;f;t;n;f;e;c;w;12.72;10.87;s;s;w;u;w;t;e;k;d;u;f
p;15.67;x;t;g;f;e;c;w;13.51;11.29;s;s;w;u;w;t;g;k;d;a;f
p;13.66;x;t;n;f;e;c;w;11.29;10.7;s;s;w;u;w;t;g;k;d;u;f
p;15.52;f;t;g;f;e;c;w;12.4;11.14;s;s;w;u;w;t;g;k;d;a;f
p;16.34;x;t;g;f;e;c;w;14.55;11.32;s;s;w;u;w;t;g;k;d;u;f
p;12.57;x;t;n;f;e;c;w;12.41;11.0;s;s;w;u;w;t;e;k;d;a;f
p;14.88;x;t;n;f;e;c;w;12.22;10.8;s;s;w;u;w;t;e;k;d;a;f
p;14.12;x;t;g;f;e;c;w;13.14;10.6;s;s;w;u;w;t;e;k;d;a;f
p;15.06;x;t;g;f;e;c;w;12.25;10.79;s;s;w;u;w;t;e;k;d;a;f
p;13.84;x;t;n;f;e;c;w;12.54;11.19;s;s;w;u;w;t;e;k;d;a;f
p;14.23;f;t;n;f;e;c;w;12.3;11.11;s;s;w;u;w;t;e;k;d;a;f
p;16.4;x;t;g;f;e;c;w;11.87;11.32;s;s;w;u;w;t;g;k;d;u;f
p;17.35;x;t;n;f;e;c;w;13.61;10.98;s;s;w;u;w;t;g;k;d;a;f
p;11.28;x;t;n;f;e;c;w;11.14;10.54;s;s;w;u;w;t;e;k;d;a;f
p;16.26;f;t;g;f;e;c;w;13.24;11.22;s;s;w;u;w;t;g;k;d;u;f
p;17.57;f;t;g;f;e;c;w;13.26;11.18;s;s;w;u;w;t;g;k;d;a;f
p;15.15;f;t;g;f;e;c;w;11.91;10.89;s;s;w;u;w;t;g;k;d;u;f
p;16.39;x;t;n;f;e;c;w;13.65;11.38;s;s;w;u;w;t;e;k;d;u;f
p;13.56;f;t;n;f;e;c;w;12.25;10.64;s;s;w;u;w;t;e;k;d;u;f
p;12.68;x;t;g;f;e;c;w;12.42;10.66;s;s;w;u;w;t;e;k;d;u;f
p;13.86;x;t;n;f;e;c;w;12.06;10.92;s;s;w;u;w;t;g;k;d;u;f
p;14.48;x;t;g;f;e;c;w;12.61;11.0;s;s;w;u;w;t;e;k;d;u;f
p;14.18;x;t;g;f;e;c;w;12.7;11.26;s;s;w;u;w;t;e;k;d;u;f
p;14.5;f;t;n;f;e;c;w;13.5;10.78;s;s;w;u;w;t;e;k;d;a;f
p;12.78;x;t;g;f;e;c;w;11.8;10.84;s;s;w;u;w;t;e;k;d;a;f
p;12.99;f;t;n;f;e;c;w;12.68;10.52;s;s;w;u;w;t;g;k;d;u;f
p;18.4;f;t;n;f;e;c;w;14.02;11.2;s;s;w;u;w;t;e;k;d;a;f
p;12.9;x;t;g;f;e;c;w;11.35;10.58;s;s;w;u;w;t;e;k;d;u;f
p;16.07;f;t;n;f;e;c;w;12.08;11.13;s;s;w;u;w;t;e;k;d;u;f
p;15.55;x;t;n;f;e;c;w;13.61;11.36;s;s;w;u;w;t;g;k;d;a;f
p;16.36;x;t;n;f;e;c;w;11.86;11.19;s;s;w;u;w;t;g;k;d;u;f
p;13.94;f;t;g;f;e;c;w;12.38;10.62;s;s;w;u;w;t;e;k;d;a;f
p;15.9;f;t;n;f;e;c;w;13.05;11.18;s;s;w;u;w;t;e;k;d;u;f
p;16.77;f;t;n;f;e;c;w;12.07;10.93;s;s;w;u;w;t;g;k;d;a;f
p;17.71;x;t;g;f;e;c;w;14.08;11.47;s;s;w;u;w;t;g;k;d;u;f
p;17.02;x;t;n;f;e;c;w;12.49;11.21;s;s;w;u;w;t;g;k;d;a;f
p;13.48;f;t;g;f;e;c;w;13.39;11.05;s;s;w;u;w;t;e;k;d;u;f
p;13.66;f;t;g;f;e;c;w;12.35;10.61;s;s;w;u;w;t;e;k;d;u;f
p;15.42;f;t;n;f;e;c;w;12.44;11.39;s;s;w;u;w;t;e;k;d;u;f
p;16.51;x;t;n;f;e;c;w;11.9;11.03;s;s;w;u;w;t;g;k;d;a;f
p;16.78;f;t;g;f;e;c;w;13.7;11.2;s;s;w;u;w;t;g;k;d;u;f
p;19.34;x;t;g;f;e;c;w;13.92;11.5;s;s;w;u;w;t;g;k;d;a;f
p;15.73;x;t;g;f;e;c;w;13.35;11.05;s;s;w;u;w;t;e;k;d;a;f
p;16.45;f;t;n;f;e;c;w;11.23;11.12;s;s;w;u;w;t;e;k;d;u;f
p;15.94;x;t;g;f;e;c;w;13.17;11.22;s;s;w;u;w;t;g;k;d;a;f
p;13.41;f;t;g;f;e;c;w;11.21;10.92;s;s;w;u;w;t;g;k;d;u;f
p;16.97;x;t;g;f;e;c;w;13.78;11.2;s;s;w;u;w;t;e;k;d;u;f
p;12.22;x;t;n;f;e;c;w;11.95;10.48;s;s;w;u;w;t;g;k;d;a;f
p;14.93;f;t;n;f;e;c;w;12.24;11.12;s;s;w;u;w;t;e;k;d;u;f
p;12.45;f;t;g;f;e;c;w;12.02;10.38;s;s;w;u;w;t;g;k;d;u;f
p;14.51;f;t;n;f;e;c;w;12.39;11.0;s;s;w;u;w;t;e;k;d;a;f
p;13.44;f;t;g;f;e;c;w;13.25;11.22;s;s;w;u;w;t;e;k;d;a;f
p;11.35;f;t;g;f;e;c;w;10.58;10.49;s;s;w;u;w;t;g;k;d;u;f
p;12.96;f;t;n;f;e;c;w;11.73;10.51;s;s;w;u;w;t;g;k;d;u;f
p;15.75;f;t;g;f;e;c;w;12.89;11.34;s;s;w;u;w;t;e;k;d;a;f
p;12.53;f;t;g;f;e;c;w;11.67;10.79;s;s;w;u;w;t;e;k;d;a;f
p;17.84;f;t;n;f;e;c;w;13.72;11.53;s;s;w;u;w;t;g;k;d;u;f
p;14.54;x;t;g;f;e;c;w;13.04;11.15;s;s;w;u;w;t;g;k;d;a;f
p;14.99;x;t;g;f;e;c;w;11.88;10.91;s;s;w;u;w;t;e;k;d;a;f
p;17.14;f;t;g;f;e;c;w;12.04;11.24;s;s;w;u;w;t;e;k;d;u;f
p;16.69;f;t;n;f;e;c;w;12.33;11.29;s;s;w;u;w;t;g;k;d;u;f
p;12.87;f;t;n;f;e;c;w;12.28;10.89;s;s;w;u;w;t;e;k;d;a;f
p;15.56;f;t;g;f;e;c;w;12.61;11.06;s;s;w;u;w;t;e;k;d;u;f
p;13.75;f;t;g;f;e;c;w;10.72;10.72;s;s;w;u;w;t;g;k;d;u;f
p;16.18;x;t;g;f;e;c;w;12.61;11.17;s;s;w;u;w;t;g;k;d;a;f
p;15.58;f;t;g;f;e;c;w;12.21;10.73;s;s;w;u;w;t;e;k;d;u;f
p;14.81;x;t;n;f;e;c;w;11.9;10.9;s;s;w;u;w;t;g;k;d;a;f
p;14.03;x;t;n;f;e;c;w;13.0;10.83;s;s;w;u;w;t;e;k;d;a;f
p;14.42;x;t;g;f;e;c;w;12.92;11.21;s;s;w;u;w;t;e;k;d;u;f
p;12.91;x;t;g;f;e;c;w;11.1;10.84;s;s;w;u;w;t;g;k;d;u;f
p;11.62;f;t;g;f;e;c;w;11.26;10.49;s;s;w;u;w;t;g;k;d;a;f
p;14.13;x;t;n;f;e;c;w;13.35;10.67;s;s;w;u;w;t;e;k;d;a;f
p;10.59;x;t;g;f;e;c;w;10.7;9.92;s;s;w;u;w;t;g;k;d;u;f
p;14.22;f;t;n;f;e;c;w;12.95;10.92;s;s;w;u;w;t;g;k;d;u;f
p;15.62;f;t;g;f;e;c;w;12.83;11.55;s;s;w;u;w;t;e;k;d;a;f
p;16.76;f;t;g;f;e;c;w;12.69;10.96;s;s;w;u;w;t;e;k;d;u;f
p;14.94;f;t;n;f;e;c;w;12.52;11.06;s;s;w;u;w;t;g;k;d;u;f
p;13.3;f;t;n;f;e;c;w;12.28;10.79;s;s;w;u;w;t;g;k;d;u;f
p;14.45;x;t;g;f;e;c;w;12.56;11.12;s;s;w;u;w;t;g;k;d;a;f
p;16.13;x;t;n;f;e;c;w;13.32;10.95;s;s;w;u;w;t;g;k;d;a;f
p;16.52;f;t;n;f;e;c;w;13.68;11.27;s;s;w;u;w;t;g;k;d;a;f
p;17.54;x;t;n;f;e;c;w;13.73;11.47;s;s;w;u;w;t;e;k;d;a;f
p;15.46;x;t;n;f;e;c;w;12.27;10.75;s;s;w;u;w;t;g;k;d;a;f
p;13.78;f;t;g;f;e;c;w;12.0;10.76;s;s;w;u;w;t;g;k;d;a;f
p;15.2;x;t;n;f;e;c;w;11.91;11.11;s;s;w;u;w;t;g;k;d;u;f
p;13.91;x;t;n;f;e;c;w;13.91;11.05;s;s;w;u;w;t;e;k;d;u;f
p;14.38;x;t;g;f;e;c;w;12.57;10.84;s;s;w;u;w;t;g;k;d;a;f
p;15.21;x;t;n;f;e;c;w;11.64;11.06;s;s;w;u;w;t;g;k;d;a;f
p;13.03;f;t;n;f;e;c;w;11.8;10.32;s;s;w;u;w;t;g;k;d;a;f
p;14.55;x;t;g;f;e;c;w;11.1;11.0;s;s;w;u;w;t;e;k;d;u;f
p;14.72;f;t;n;f;e;c;w;11.37;10.87;s;s;w;u;w;t;e;k;d;a;f
p;13.63;x;t;n;f;e;c;w;12.66;10.76;s;s;w;u;w;t;g;k;d;a;f
p;12.75;f;t;n;f;e;c;w;10.89;10.51;s;s;w;u;w;t;e;k;d;a;f
p;15.66;f;t;g;f;e;c;w;12.38;10.92;s;s;w;u;w;t;g;k;d;a;f
p;15.27;f;t;n;f;e;c;w;12.32;11.4;s;s;w;u;w;t;g;k;d;u;f
p;12.03;x;t;g;f;e;c;w;11.43;10.73;s;s;w;u;w;t;e;k;d;a;f
p;15.32;x;t;n;f;e;c;w;12.79;10.99;s;s;w;u;w;t;g;k;d;a;f
p;12.35;x;t;g;f;e;c;w;11.88;10.59;s;s;w;u;w;t;g;k;d;u;f
p;15.08;f;t;n;f;e;c;w;13.57;10.76;s;s;w;u;w;t;g;k;d;a;f
p;13.57;x;t;g;f;e;c;w;11.51;10.86;s;s;w;u;w;t;e;k;d;u;f
p;15.19;f;t;n;f;e;c;w;11.85;11.23;s;s;w;u;w;t;e;k;d;a;f
p;12.42;f;t;n;f;e;c;w;11.68;10.74;s;s;w;u;w;t;g;k;d;u;f
p;14.94;x;t;g;f;e;c;w;12.05;10.87;s;s;w;u;w;t;g;k;d;u;f
p;14.75;f;t;g;f;e;c;w;12.83;10.73;s;s;w;u;w;t;e;k;d;u;f
p;12.76;x;t;n;f;e;c;w;12.26;10.64;s;s;w;u;w;t;e;k;d;a;f
p;14.16;f;t;n;f;e;c;w;13.47;11.24;s;s;w;u;w;t;e;k;d;a;f
p;15.31;x;t;n;f;e;c;w;12.24;11.14;s;s;w;u;w;t;e;k;d;a;f
p;12.4;f;t;n;f;e;c;w;12.06;10.52;s;s;w;u;w;t;g;k;d;a;f
p;15.4;x;t;n;f;e;c;w;13.37;11.19;s;s;w;u;w;t;e;k;d;u;f
p;15.14;f;t;g;f;e;c;w;12.5;10.98;s;s;w;u;w;t;g;k;d;u;f
p;14.74;f;t;g;f;e;c;w;12.88;11.06;s;s;w;u;w;t;g;k;d;a;f
p;12.34;f;t;n;f;e;c;w;10.8;10.51;s;s;w;u;w;t;g;k;d;a;f
p;16.99;f;t;g;f;e;c;w;13.17;11.27;s;s;w;u;w;t;e;k;d;u;f
p;14.75;x;t;n;f;e;c;w;13.76;11.26;s;s;w;u;w;t;e;k;d;a;f
p;15.97;f;t;g;f;e;c;w;12.29;11.22;s;s;w;u;w;t;e;k;d;u;f
p;15.17;f;t;n;f;e;c;w;12.25;11.3;s;s;w;u;w;t;e;k;d;a;f
p;15.85;x;t;g;f;e;c;w;13.41;11.28;s;s;w;u;w;t;g;k;d;a;f
p;16.71;x;t;g;f;e;c;w;12.98;10.89;s;s;w;u;w;t;g;k;d;u;f
p;12.29;f;t;n;f;e;c;w;11.92;10.38;s;s;w;u;w;t;e;k;d;a;f
p;16.54;x;t;n;f;e;c;w;13.26;10.84;s;s;w;u;w;t;e;k;d;a;f
p;16.84;f;t;n;f;e;c;w;13.5;11.51;s;s;w;u;w;t;e;k;d;u;f
p;16.9;x;t;n;f;e;c;w;12.54;11.14;s;s;w;u;w;t;g;k;d;u;f
p;13.68;f;t;n;f;e;c;w;12.99;11.27;s;s;w;u;w;t;e;k;d;a;f
p;15.25;f;t;g;f;e;c;w;13.55;11.09;s;s;w;u;w;t;e;k;d;u;f
p;14.89;f;t;n;f;e;c;w;12.52;11.33;s;s;w;u;w;t;e;k;d;a;f
p;15.37;f;t;n;f;e;c;w;11.97;10.87;s;s;w;u;w;t;e;k;d;u;f
